Key,Value
Feature.Avatar.Label.RightLegs,Right Legs
Feature.Avatar.Label.RightShoe,Right Shoe
Feature.Avatar.Label.Run,Run
Feature.Avatar.Label.Shirt,Shirt
Feature.Avatar.Label.Shorts,Shorts
Feature.Avatar.Label.Shoulder,Shoulder
Feature.Avatar.Label.Sweater,Sweater
Feature.Avatar.Label.Swim,Swim
Feature.Avatar.Label.Torso,Torso
Feature.Avatar.Label.TShirt,T-Shirt
Feature.Avatar.Label.Waist,Waist
Feature.Avatar.Label.Walk,Walk
Feature.Catalog.Label.Animation,Animation
Feature.Catalog.Label.Attribution,Made In
Feature.Catalog.Label.Body,Body
Feature.Catalog.Label.CategoryType,Type
Feature.Catalog.Label.Emotes,Emotes
Feature.Catalog.Label.Eyebrow,Eyebrow
Feature.Catalog.Label.Eyelash,Eyelash
Feature.Catalog.Label.Filter.Creator,Creator
Feature.GamepadDisconnect.Label.Message,"Controller for user ""%s"" has been disconnected, please press '%s' on the controller you would like to continue with."
Feature.GamepadDisconnect.Label.Title,Missing Controller
InGame.InspectMenu.Action.SoldOut,Sold Out
CoreScripts.PublishCommon.Disclaimer,Created items will be reviewed and you may not receive a refund for rejected items that do not comply with Community Standards.
Feature.ReportAbuse.Action.AttachScreenshot,Attach Screenshot
Feature.ReportAbuse.Action.BackToExperience,Back To Experience
Feature.ReportAbuse.Action.HighlightScene,Highlight Scene
Feature.ReportAbuse.Action.Next,Next
Feature.ReportAbuse.Action.Retake,Retake
Feature.ReportAbuse.Action.RetakeScene,Retake Scene
Feature.ReportAbuse.Label.SelectPerson,Select Person in Scene
Feature.ReportAbuse.Label.SelectProblem,Select Problem in Scene
Feature.ReportAbuse.Message.ProblemNotInScene,"If the problem is not in this scene, you can “Retake” the screenshot."
Feature.ReportAbuse.Message.RetakeScene,Help us understand what’s happening around you. We’ll capture the scene the moment you select “Report.”
Feature.SettingsHub.Action.CaptureScene,Capture Scene
Feature.SettingsHub.Label.AttachScreenshot,Attach Screenshot? (optional)
Feature.SettingsHub.Label.AttachScreenshotFormatted,Attach Screenshot?{lineBreak}(optional)
Feature.SettingsHub.Label.SceneCaptured,Scene Captured
CommonUI.Controls.Action.Cancel,Cancel
CommonUI.Controls.Action.Confirm,Confirm
CoreScripts.TopBar.ControlMessageMotion,Motion Tracking
CoreScripts.TopBar.ControlMessageOff,Off
CoreScripts.TopBar.ControlMessageOn,On
CoreScripts.TopBar.ControlMessageSound,Sound Tracking
CoreScripts.TopBar.DynamicAvatarMissingErrorBody,Avatar › Customize › Head & Body
CoreScripts.TopBar.DynamicAvatarMissingErrorHeader,Equip a dynamic head to wink!
CoreScripts.TopBar.RobloxPermissionErrorBody,Roblox Settings › Privacy › Microphone and Camera Input
CoreScripts.TopBar.RobloxPermissionErrorHeader,Allow Camera Access
CoreScripts.TopBar.SelfViewLabel,Self View
CoreScripts.TopBar.SelfViewSecondaryAction,Open
InGame.CommonUI.Badge.Popup.DisclaimerText2,"Please report abuse if you encounter people breaking our Community Guidelines. If you have opted-in to use voice services, Roblox records voice audio anywhere on the platform for moderation, safety, and for improving our services and tools. By continuing to use the voice services, you consent to Roblox' collection, use, and storage of your voice recordings for those purposes. You can opt-out of voice features at any time."
CoreScripts.TopBar.MenuToggle,Expand/Collapse
CoreScripts.TopBar.MoreMenu,More Menu
CoreScripts.TopBar.OverflowMenu,Overflow Menu
CoreScripts.TopBar.Title.ExperienceControls,Experience Controls
CoreScripts.TopBar.ToggleMic,Mute/Unmute Self
Feature.Catalog.Label.Bundle,Bundle
Feature.SocialContextToast.Action.InviteBack,Invite Back
Feature.SocialContextToast.Action.JoinFriend,Join
Feature.SocialContextToast.Message.FollowedFriendInOtherUniverse,{FRIEND_NAME} left and joined {EXPERIENCE_NAME}
Feature.SocialContextToast.Message.FollowedFriendNotInGame,{FRIEND_NAME} left this experience
Feature.SocialContextToast.Message.FriendJoinedYou,{FRIEND_NAME} joined you
Feature.SocialContextToast.Message.InvitationConfirmation,Invitation sent
Feature.SocialContextToast.Message.YouJoinedManyFriends,You've joined {FRIEND_NAME} and {FRIEND_COUNT} other friends
Feature.SocialContextToast.Message.YouJoinedOneFriend,You've joined {FRIEND_NAME}
Feature.SocialContextToast.Message.YouJoinedTwoFriends,You've joined {FRIEND_NAME_ONE} and {FRIEND_NAME_TWO}
Feature.SettingsHub.MethodOfAbuse.AvatarSubtitle,This person's avatar is wearing offensive clothing
Feature.SettingsHub.MethodOfAbuse.AvatarTitle,Avatar
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Description,"You’ll hear others speak, but your mic will stay muted until you're ready to chat."
Feature.Subscription.Text.DisclaimerMonthly,Renews monthly. Cancel anytime.
Feature.Subscription.Text.PerMonth,/month
Feature.SettingsHub.Action.EveryoneToggle,Everyone
Feature.SettingsHub.Action.NobodyToggle,Nobody
Feature.SettingsHub.Action.NonfriendsToggle,Non-friends
Feature.SettingsHub.Label.Mute,Mute
Feature.SocialContextToast.Message.InvitationFailure,Trouble sending invitations
Feature.SocialShare.Action.CopyLink,Copy Link
InGame.Presence.Label.RobloxStudio,Roblox Studio
Feature.Subscription.Text.DisclaimerTextMonthly,Renews monthly. Cancel anytime.
Common.Presence.Label.RobloxStudio,Roblox Studio
Feature.SocialContextToast.Feature.SocialContextToast.Message.FriendInNonRootPlace,"You joined {FRIEND_NAME}, but they are in a restricted place right now"
Feature.SocialContextToast.Message.FriendInNonRootPlace,{FRIEND_NAME} has moved to a restricted location within this experience
CoreScripts.TextChat.ChatTranslation.ChatWindow.SystemMessageNew,Roblox automatically translates supported languages in chat
CoreScripts.TextChat.ChatTranslation.FTUX.Body,Messages you send and receive will be translated automatically
CoreScripts.TextChat.ChatTranslation.FTUX.TitleNew,Chat translation is on for supported languages
Feature.SettingsHub.Chat.TranslationSetting,Automatic Chat Translation
Feature.SettingsHub.Chat.TranslationToggleSetting,Option to View Untranslated Message
Feature.Call.Description.NoFriendsFound,No friends found
Feature.Call.Error.Description.AlreadyInCall,You are already in a call
Feature.Call.Error.Description.CallEnabledVerificationFailed,Failed to verify call eligibility.
Feature.Call.Error.Description.Generic,Something went wrong. Please try again later.
Feature.Call.Error.Description.SettingsNotCallEnabled,Your current settings don't allow calling.
Feature.Call.Error.Label.OhNo,Oh no!
Feature.Call.Label.CallEnded,Call Ended
Feature.Call.Label.Calling,Calling...
Feature.Call.Label.Incoming,Incoming
Feature.Call.Label.Missed,Missed
Feature.Call.Label.Outgoing,Outgoing
Feature.Call.Label.RecentCalls,Recent Calls
Feature.Call.Label.RobloxCall,Roblox Call
Feature.Call.Label.StartNewCall,Start New Call
Feature.Call.Label.Teleporting,Teleporting...
Feature.Call.Label.Yesterday,Yesterday
Feature.Call.Prompt.AddFriends,Add friends on Roblox to make a call
Feature.Call.Prompt.FirstCall,Try making your first call
Feature.Call.Prompt.SearchFriends,Search friends
Feature.Call.Prompt.StartCall,Start a call
Feature.FaceChat.Heading.LowPerformanceDetected,Low Performance Detected
Feature.FaceChat.Subtitle.LowPerformanceDetected,Turning off your camera may improve your device performance
Feature.SettingsHub.Label.FriendsListLoadErrorMessage,Can’t load friends. Try again later.
Feature.SettingsHub.Label.NoFriendsPageMessage,Add friends so you can explore together.
CoreScripts.Feedback.EntryPoint.ButtonText,Give Feedback
CoreScripts.Feedback.EntryPoint.MenuLabel,Feedback
CoreScripts.Feedback.EntryPoint.OptionText,Give Translation Feedback
CoreScripts.Feedback.FeedbackBar.ExitFeedbackButton,Exit
CoreScripts.Feedback.FeedbackBar.HelpButton,Help
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsHeader,Provide any additional comments below (optional)
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsPlaceholder,Enter any additional comments you have here
CoreScripts.Feedback.FeedbackReportDialog.Cancel,Cancel
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationHeader,What is the correct translation? (optional)
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationPlaceholder,Enter the correct translation here
CoreScripts.Feedback.FeedbackReportDialog.MainHeader,Give Feedback
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Decal,Image
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Generic,Game Object
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.MeshPart,Mesh
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Model,Model
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Video,Video
CoreScripts.Feedback.FeedbackReportDialog.ProblemDropdownSelectionHeader,What is the problem with this translation? (optional)
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.AccuracyIssue,Accuracy Issue
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.InappropriateOrDerogatory,Inappropriate or Derogatory
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.NoSelection,No Selection
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.SpellingOrGrammarIssue,Spelling or Grammar Issue
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.Untranslated,Untranslated
CoreScripts.Feedback.FeedbackReportDialog.SelectionHeader,Selected Object
CoreScripts.Feedback.FeedbackReportDialog.SubmitFeedback,Submit
CoreScripts.Feedback.FeedbackReportDialog.TextSelectionHeader,Selected Text
CoreScripts.Feedback.Help.CloseInstructions,Close Instructions
CoreScripts.Feedback.Help.Instructions1,"In feedback mode, your screen will be frozen and you will not be able to move your avatar or the camera. Tap or click on any object to give feedback on incorrect or missing translations."
CoreScripts.Feedback.Help.Instructions2,"When you select an object, a form will appear where you can provide more information if you want to. Thank you for helping us improve translations on Roblox!"
CoreScripts.Feedback.Help.MainHeader,Help
CoreScripts.Feedback.SubmissionToastBody,Roblox will use this information to help improve the translation quality of this experience
CoreScripts.Feedback.SubmissionToastHeader,Thanks for your feedback!
Feature.Call.Description.Friends,Friends who may or may not have devices and settings for an optimal call experience.
Feature.Call.Description.SuggestedFriends,Friends with devices and settings set for an optimal call experience.
Feature.Call.Error.Description.DeviceNotSupported,Calling is currently not supported on your device. Please try again later.
Feature.Call.Error.Description.FriendBusy,{calleeCombinedName} is currently busy and can't receive your call right now. Please try again later.
Feature.Call.Error.Title.CouldntMakeCall,Couldn't make call
Feature.Call.Error.Title.FriendBusy,Friend is busy
Feature.Call.Label.Friends,Friends
Feature.Call.Label.Suggested,Suggested
Feature.Call.Modal.EnableChatVoiceBody,Turn on chat with voice in Settings > Privacy to talk with others in this experience.
Feature.Call.Modal.EnableChatVoiceTitle,Enable chat with voice
InGame.InspectMenu.Action.Go,Go
InGame.InspectMenu.Attribution.GoToDescription,You will leave this area and be taken to {EXPERIENCE_NAME}.
InGame.InspectMenu.Attribution.GoToExperience,Go to Experience?
Common.Presence.Label.Online,Online
Feature.Call.Label.Block,Block {combinedName}
CoreScripts.Ads.Action.PortalPromptAccept,Teleport Now
CoreScripts.Ads.Action.PortalPromptCancel,Cancel
CoreScripts.Ads.Label.PortalPromptDismissWalkAway,Walk away to dismiss the dialog.
CoreScripts.Ads.Label.PortalPromptTeleportToWithName,Teleport to {RBX_NAME}?
CoreScripts.Ads.Label.PortalPromptTeleportToWithoutName,Teleport?
Feature.Avatar.Message.FTUXSelfieViewClosedTooltip,You can find your camera and self-view controls here
Feature.Avatar.Message.FTUXSelfieViewOpenedTooltip,Use your camera to make your avatar smile and move just like you
Feature.Call.Description.ExperienceError,Chat with voice is not supported by this experience.
Feature.Call.Error.Title.ExperienceError,Experience Error
Feature.SettingsHub.Label.ReasonForAbuse,Reason for Abuse?
Notifications.NotificationStream.Bundle.ShowLess,Show less
Notifications.NotificationStream.Bundle.ShowMoreV2,{notificationCount} more
CommonUI.Controls.Input.Optional,{inputLabel} (optional)
Feature.SettingsHub.Description.ChatWithVoiceDisabledUntil,Your access to chat with voice has been disabled until {dateTime} due to behavior that may violate our Community Standards.
Notifications.NotificationStream.Bundle.ExpandNotificationBundle,Expand notification bundle
Purchasing.RedeemGameCard.Response.RedeemGiftCardCurrencyCodeNotMatchV2,"Gift card currency must match your account location. You can review your account location in Settings. For any further issues, please contact {robloxSupportLinkStart}Roblox.com/support{robloxSupportLinkEnd}."
Feature.Call.Label.Unfriend,Unfriend {combinedName}
Feature.GamepadDisconnect.Label.MessageGeneric,"Controller for user ""%s"" has been disconnected. Please reconnect your controller."
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan1,We’ve temporarily turned off voice chat because you may have used language that goes against Roblox Community Standards.
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan2,"If this happens again, you may lose access to your account."
Feature.SettingsHub.Prompt.XMinuteSuspension,{banDurationInMinutes} minute suspension
Feature.ReportAbuse.DSAIllegal.ReportLink,Report illegal content under the EU Digital Services Act.
Feature.ReportAbuse.DSAIllegal.ReportPageTitle,Report Illegal Content
Feature.SettingsHub.Chat.TranslationOnWithLanguage,On ({LanguageName})
CoreScripts.Ads.Label.InExperienceDisclosureStatic,"Roblox did not use behavioral information to deliver this ad. You are seeing this ad based on information including device type, location, and age to serve you appropriate and relevant ads."
Feature.DynamicUI.Translation.Reporting.IllegalContentEUBody,"To report illegal content under the EU Digital Services Act, visit: https://www.roblox.com/illegal-content-reporting"
Feature.SettingsHub.GameSettings.FramerateCapDefaultEntry,Default ({Frames} FPS)
Feature.SettingsHub.GameSettings.MaximumFramerate,Maximum Frame Rate
CoreScripts.Ads.Action.Close,Close
CoreScripts.Ads.Label.WhyThisAd,Why This Ad?
CoreScripts.FTUX.Mic.Body,Turn on your microphone
CoreScripts.FTUX.Mic.Header,Chat with your voice
CoreScripts.FTUX.Onboard.Body,"Leaderboards, chat, safety - and more"
CoreScripts.FTUX.Onboard.Header,Get to your favorite controls fast
CoreScripts.FTUX.SelfView.Body,"When your camera is on, your avatar will follow your movement as you smile, blink, and more"
CoreScripts.FTUX.SelfView.Header,Animate your avatar
CoreScripts.FTUX.Tools.Body,"Follow scores, report problems, use emotes"
CoreScripts.FTUX.Tools.Header,Top tools & actions
CoreScripts.PublishAvatarPrompt.AvatarViewToolTip,"Pinch to Zoom, Swipe to Rotate, 2 Finger Swipe to Pan"
CoreScripts.PublishAvatarPrompt.Body,Body
CoreScripts.PublishAvatarPrompt.BodyName,Body Name
CoreScripts.PublishAvatarPrompt.Close,Close
CoreScripts.PublishAvatarPrompt.CreatedBody,{DisplayName}'s Body
CoreScripts.PublishAvatarPrompt.CreatedHead,{DisplayName}'s Head
CoreScripts.PublishAvatarPrompt.CreatedLeftArm,{DisplayName}'s Left Arm
CoreScripts.PublishAvatarPrompt.CreatedLeftLeg,{DisplayName}'s Left Leg
CoreScripts.PublishAvatarPrompt.CreatedRightArm,{DisplayName}'s Right Arm
CoreScripts.PublishAvatarPrompt.CreatedRightLeg,{DisplayName}'s Right Leg
CoreScripts.PublishAvatarPrompt.CreatedTorso,{DisplayName}'s Torso
CoreScripts.PublishAvatarPrompt.Head,Head
CoreScripts.PublishAvatarPrompt.LeaveCreationTitle,Leave Creation?
CoreScripts.PublishAvatarPrompt.LeftArm,Left Arm
CoreScripts.PublishAvatarPrompt.LeftLeg,Left Leg
CoreScripts.PublishAvatarPrompt.Pan,Pan
CoreScripts.PublishAvatarPrompt.ResetView,Reset View
CoreScripts.PublishAvatarPrompt.RightArm,Right Arm
CoreScripts.PublishAvatarPrompt.RightLeg,Right Leg
CoreScripts.PublishAvatarPrompt.Rotate,Rotate
CoreScripts.PublishAvatarPrompt.SubmitCreation,Submit Creation
CoreScripts.PublishAvatarPrompt.Torso,Torso
CoreScripts.PublishAvatarPrompt.Zoom,Zoom
Feature.SettingsHub.Chat.ChatLanguageSelectionLabel,Chat Translation Language
CoreScripts.Feedback.FeedbackBar.MainLabel,Give Feedback
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationObjectPlaceholder,Experience Object: {ObjectType}
CoreScripts.Feedback.Help.Instructions,Select any text to give feedback on incorrect or missing translations.
CoreScripts.Feedback.MobileSelectionModal.Close,Close
CoreScripts.Feedback.MobileSelectionModal.GiveFeedbackButton,Give Feedback
CoreScripts.Feedback.MobileSelectionModal.ObjectSelectedBody,Experience Object: {ObjectType}
CoreScripts.Feedback.MobileSelectionModal.TextSelectionHeader,Selected Text
CoreScripts.Feedback.Onboarding.Cancel,Cancel
CoreScripts.Feedback.Onboarding.Instructions,Select any text to give feedback on incorrect or missing translations.
CoreScripts.Feedback.Onboarding.MainHeader,Tell Us What's Wrong
CoreScripts.Feedback.Onboarding.Start,Start
CoreScripts.FTUX.Onboard.Complete,Got It
CoreScripts.FTUX.Onboard.ShowMe,Show Me
Feature.SettingsHub.Prompt.Subtitle.ThanksForLettingUsKnow,Your feedback helps us improve our systems.
Feature.SettingsHub.Prompt.ThanksForLettingUsKnow,Thanks for letting us know
Feature.SettingsHub.GameSettings.GuiVisibility.Freecam,Freecam
Feature.SettingsHub.GameSettings.GuiVisibility.ShowGuiType,Show GUI: '{GuiType}'
CommonUI.Controls.Action.Yes,Yes
Feature.Notifications.Heading.EnableNotifications,Turn on Notifications for this experience
Feature.Notifications.Heading.EnableNotificationsForExperience,Turn on Notifications for {experienceName}
Feature.Notifications.Label.ReceiveActivityUpdates,Receive updates on activity while you're away
Feature.Notifications.Response.NotificationsEnabled,Notifications turned on for this experience
Feature.Notifications.Response.NotificationsEnabledForExperience,Notifications turned on for {experienceName}
Feature.SettingsHub.Action.LearnMore,Learn more
Feature.SettingsHub.Action.NotNow,Not Now
Feature.SettingsHub.Action.TurnOn,Turn On
Feature.SettingsHub.Prompt.ChangeYourMind,If you change your mind
Feature.SettingsHub.Prompt.JoinedVoiceChat,You've Joined Voice Chat
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMute,You can always disconnect from Voice or mute anyone anytime.
Feature.SettingsHub.Prompt.Subtitle.JoinVoiceLater,You can always join Voice Chat later from the Roblox Menu.
Feature.SettingsHub.Prompt.Subtitle.SelectingTurnOn,"By selecting turn on, I consent to Roblox's collection, use, and storage of my voice recording to enable voice services and for moderation, safety, and improvement of our services and tools."
CoreScripts.Ads.Label.InExperienceDisclosureDynamic,"Roblox did not use behavioral information to deliver this ad. You are seeing this ad based on information including device type, location, and age to serve you appropriate and relevant ads. The advertiser is {AdvertiserName}."
CoreScripts.Ads.Label.InExperienceDisclosureDynamicWithPayer,"Roblox did not use behavioral information to deliver this ad. You are seeing this ad based on information including device type, location, and age to serve you appropriate and relevant ads. The advertiser is {AdvertiserName}. This Ad was paid for by {PayerName}."
Feature.Notifications.Heading.TurnOnNotifications,Turn on Notifications
Feature.Notifications.Label.GetUpdatesFromExperience,Receive notifications from {experienceName} while you're away?
Feature.SettingsHub.Prompt.Subtitle.MuteAnyoneAnytime,You can mute anyone anytime.
Feature.SettingsHub.Prompt.Subtitle.TurnOnVoiceChat,"Turn on Voice Chat to talk with others. You will need to give Roblox access to your microphone. You're in control — mute yourself or anyone, anytime."
Verification.Identity.Heading.V2LetsChat,Let's Chat
Feature.Call.Label.Retry,Retry
Feature.Friends.Action.Unfriend,Unfriend
AuthorizeWebsite.PermissionRequest.Label.Subscription,Subscription
AuthorizeWebsite.PermissionRequest.OperationDescription.SubscriptionAPIRead,Get information about your subscriptions.
CreatorDashboard.ScopeSystem.Label.Subscription,Subscription
Feature.ReportAbuse.Action.BuildAReport,Text mode
Feature.ReportAbuse.Action.EnterSceneReporting,Enter highlight mode
Feature.ReportAbuse.Action.SelectInScene,Highlight mode
Feature.ReportAbuse.Heading.ReportUsingSelectInScene,Report using highlight mode
Feature.ReportAbuse.Label.SelectInSceneDescription1,Use up to 5 circles to highlight the problem
Feature.ReportAbuse.Label.SelectInSceneDescription2,Tell us why it's a problem
Feature.ReportAbuse.Label.SelectInSceneDescription3,Submit your report
Feature.SettingsHub.Prompt.GetVoiceChat,Get Voice Chat
Feature.SettingsHub.Prompt.MicPermissionPrime,Give Roblox access to your microphone to talk.
Feature.SettingsHub.Prompt.TalkWithOthers,Talk with others and have more fun.
Feature.SettingsHub.Prompt.VoiceChatWithOthers,Voice Chat with others
Feature.SettingsHub.Prompt.VoiceUserAgency,"You're in control — mute yourself or anyone, anytime."
InGame.HelpMenu.Controls.ToggleGameMenu,Game Menu Toggle
CoreScripts.BulkPurchasePrompt.CompletedPrompt.DismissCTA,Ok
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorHeading,Purchase Unsuccessful
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonAlreadyOwned,Your purchase could not be completed because you already own these items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonGeneric,Your purchase could not be completed at this moment.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientMembership,Your purchase could not be completed because you need to have Roblox Premium to purchase these items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientRobux,Your purchase could not be completed because you do not have enough Robux.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableForPurchaser,Your purchase could not be completed because you are not allowed to purchase these types of items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotForSale,Your purchase could not be completed because these items are not for sale.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPriceMismatch,Your purchase could not be completed because the prices have changed.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPurchaserIsSeller,Your purchase could not be completed because you are not allowed to purchase your own items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuantityLimitExceeded,Your purchase could not be completed because you've already reached the maximum ownership limit for these items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuotaExceeded,Your purchase could not be completed because you've reached the limit of 9 transactions per minute.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonSoldOut,Your purchase could not be completed because these items are sold out.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainLater,You have not been charged any Robux. Please try again later.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainMoreRobux,You have not been charged any Robux. Please purchase more and try again.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainNow,You have not been charged any Robux. Please try again.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainOtherItems,You have not been charged any Robux. Please try again with other items.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainWait,You have not been charged any Robux. Please wait and try again.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.SuccessHeading,Purchase Complete
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Heading,Partial purchase completed
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulCount,{itemCount} Items
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulHeading,Successful
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulCount,{itemCount} Items
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulHeading,Unsuccessful
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusAlreadyOwned,Already owned
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusGeneric,Unavailable
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientMembership,Premium required
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientRobux,Not enough Robux
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotAvailableForPurchaser,Unavailable
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotForSale,Not for sale
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPriceMismatch,Price change
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPurchaserIsSeller,Seller is buyer
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuantityLimitExceeded,Limit reached
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuotaExceeded,Rate limit reached
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSoldOut,Sold out
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSuccess,Purchased
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Notice,"Some items could not be purchased at this moment, please retry later."
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.CurrentBalance,Current balance
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.DismissCTA,Done
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.RobuxSpent,Robux spent
CoreScripts.BulkPurchasePrompt.RequestPrompt.Heading,Summary
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseCount,{itemCount} Items
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseHeading,Total items purchasing
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemOwned,{ownedCount} Owned
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.ConfirmCTA,Pay
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.CurrentBalance,Current balance
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.NewBalance,Balance after purchase
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.TotalCost,Order total
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Body,You have successfully bought {itemCount} items. Find these items in your inventory.
CoreScripts.BulkPurchasePrompt.SuccessPrompt.DismissCTA,Done
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Heading,Purchase complete
Feature.Accessibility.Description.MainVolume,"Control the overall sound level of Roblox, including menu effects, experience sound, and voice chat"
Feature.Notifications.Webview.Title.PolicyUpdate,Policy Update
Feature.SettingsHub.Prompt.CameraUnavailable,Camera Unavailable
Feature.SettingsHub.Prompt.Subtitle.CameraUnavailable,We’ve disabled camera to improve experience performance on this device. You may want to try with another device. Tap to learn more.
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell1,"Talk with others and have more fun. Give Roblox access to your microphone to talk. You're in control — mute yourself or anyone, anytime."
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell2,"Talk with others and have more fun. You're in control — mute yourself or anyone, anytime."
Feature.SettingsHub.Label.MyCaptures,My Captures
Feature.ReportAbuse.Action.ErrorModalGoBack,Go Back
Feature.ReportAbuse.Heading.SelectInSceneErrorTitle,Error: Maximum 5 circles
Feature.ReportAbuse.Label.SelectInSceneErrorDescription,You can place up to 5 circles to highlight the problem. Use the undo button to remove circles.
Feature.SettingsHub.GameSettings.MaximumFramerate.Description,"Adjust your frame rate for smoother gameplay. Higher frame rates consume more power, and frames beyond your display's refresh rate won't be shown."
Feature.Subscription.Text.Subscribed,Subscribed
Feature.ReportAbuse.Label.ChooseOne,Choose one
Feature.ReportAbuse.Label.PleaseSelectOne,Please select one.
Feature.ReportAbuse.Label.SelectInSceneComplete,We'll use your report to make Roblox a fun and safe place for everyone.
Feature.ReportAbuse.Label.TellUsWhatHappened,Tell us what happened. (Optional)
Feature.ReportAbuse.Label.WhatWasWrong,What was wrong?
Feature.ReportAbuse.Title.SelectInSceneFinishYourReport,Finish your report
Feature.ReportAbuse.Title.SelectInSceneThankYou,Thank you for your report
